Wikipedia pageid
37916
55023
11388236
3722
26997138
15199
1148
751099
181337
143117
20354
1329090
62187
19827803
6095
19817681
25286
1458025
8082
3747
7677
9253
21306150
5218
12366
25748
28284
25754
4932111
14896
8410
7472
30011
3850
3921
25675557
19568112
25402
8786
1022
20611107
13308
19591
29639
10868
63436
83537
6653
313650
219681
43567
214577
230497
67135
17946
18361733
169713
56865
496599
61943
448592
40112
2402
32603
60203
44525
21463370
561874
864
10683
4146
73515
654507
13550
90625
21699
12787
20609622
2447
5884
16082
36487
32047
6822
735530
96603
77495
192008
306533
46709309
40949287
51074
51491
21336521
524267
2736
5468
45008
13623554
31086
5717
81263
16826
25405
33501
568726
27827075
19242322
32476
29919
22546
42650
45964
16095
15766
56896
360758
4408
25421
8240
31341
46590
13693
204260
24552
63025
33220
229988
21754
21556842
6555
33173
4675
379224
20310362
11887250
21784
27980
361527
1039124
53930
27069
8073
15941
19179331
14376
37407
57905
11846
5488304
11002
45728
8539
21073732
172553
70631
1017
25179
37782
57709
15600
206542
291884
63793
19376
21210
9815
6339
9425
10634933
52625
20874
21995
43461
21201
21393077
62034
37802
21018
52790
338378
30531
339091
173758
26984
4431
154450
43236
1201458
974
1904053
25536
23203
3956
16339
159461
76572
12775
65174
50399
31045316
12750
44888
19606306
38172
24503
12958
21212
70602
25955086
14013
34226
15229
15490
16094
24849
44887
55020
50819
5928
11669530
28830
37789
9061
11786
43617
808
6598
9279
2594
38481
4654
5309
43456
19985174
37398
19831
1491686
38237
56978
1071501
90472
105825
739857
20754760
431003
164331
45712
57317
14626
18630637
8531
83430
83427
83441
5336641
34033
47426
40056
62581
49645
19372
95359
51271
285510
8402
54247
18553
32817
25412
106539
77352
13854
36870
13299
21175158
44531
62583
58088
565594
166346
14918
15251
21786641
31899
27729289
33583
163045
26034
166215
19167644
477822
18973869
9601
45371
66723
20610136
7301
25534
22121673
73321
30153241
7056
70718
28380
872
10979
33265
2030
20076
54317
9257
70506
26152
58921
1207
31161
21197
39202
27181
202899
204226
181293
5665
34392
1127402
22980
44911
23714788
42538288
18456
65837
43079
263009
145429
80028
18985
19381951
19643
50603
193608
6335
11299
2387806
30353
6433
3950
29837
32427
23275904
6558
22206
6341469
11415141
2460
7236
13730
2819
48874
22416
5902
25439083
7085
80756
14338129
44356
25439732
3067
8377
10018
88483
26983
14417
24507
17062
34272
53846
17123
16772
7960202
863
25936
19159283
27643
45311
27751221
37770
25762
25310
103030
30030
32611
10264
17949
25767401
13443
12326
2217
46279
3365
3364
13191
1842
63861
6371
153797
18933424
26940
5865
31772
5267
81859
15736
19848
73209
26689
8227
16142
481604
12281
21566
6343
13972
4489
9603
9942
22194
82976
23015
23878
11582
9738
19522
16567
19195836
11600
16756
9736
19359
32511
28617
5813
5216
48647
338207
12598
37042
4566
71833
44940
71836
61950
13450
192825
27730
37973
23508076
12274
34258
16340
42567
27636
17025
32259
67193
19455
17741
26573
244468
46396
9810476
33802
236750
242911
254061
18842359
47923
50047
11250
52813
59659
28492
57570
43854
19344654
146607
1828
25473
3191861
34533
28246
21294842
53227
31863
55999
38300
168848
22710
9293603
54533
210242
262601
7550182
36790
20396
14727
12153654
30680
19740545
14135
5119376
207992
42368
18842168
12406
44114
166437
44116
3352
11558
9510
3675310
25520
26795
186096
43449
8182
163029
25433
74268
390591
390593
70023
31058
1439517
186177
5702
489575
23275
405564
49603
23672
64203
5421
436825
353661
207685
31773
146638
6366
6359
5046
5882
17380298
18841893
25142
5058690
63355
18842471
46037
5131
25964
82780
25735
12436
14361
43356
251647
25781
27378
51462
1272002
1134311
18985062
15928
32680
22112840
31056
27698
21347303
9312
18914017
59366
22228064
99610
379234
1645
63394
15651
140459
26786
44421
81931
1424309
21506
64493
38301
268111
206947
87410
29485
319141
5932
297204
17940
21347364
2443
28849
19334491
67088
15022
20646911
31990
20110668
18945847
28261
7950
10553
36563
2200527
4329
16746
15601
51079
22054
18993869
18993825
1355385
12024
42261
26962
27709
36806
164910
212635
24096
20491903
21488
65914
26513034
18616290
47687
16619
623737
18947
26873
19541428
19593121
18094
12873937
3418303
664
58719
12590
6207
10779
8254
30906
36674345
164640
28168
31644
26437
28741
180264
171752
50821
125315
82138
61720
53212
4400
10410626
29922
15950
1623
271975
73453
39817
15980
38375
515128
20859
210910
3436
39696
177892
318810
39389
7591
36845
46574
10893
46573
56122
53878
26463
23335
48239
23306251
30890
20556798
30437
258979
1979
1283638
23312
67453
25107
17068
19496
52070
27558
81361
79982
1635762
70889
24707
72540
8687
127071
27553
53741
167258
794957
42764
27859
256015
73188
65192
23704
214505
20958
49856
19038039
32610
28265
18524
52346
493760
179578
21076367
12594
144784
60845
26035
85036
51464
132471
27863
19690
655
32003
14883
18836110
29970
32149462
24953
57731
1264072
23230
3072
224698
153560
25006
21544
27772
168859
2455842
374544
17598541
276409
7025
79658
3991810
51346
74549
51257
4984440
17363
261456
6109
11041
48212
32623
540333
366377
314994
441357
57572
156754
18426501
56568
9008
82490
31468
39674
28441
246275
21560
330158
29988
86368
20746
13502823
198476
67482
177174
23275478
715308
90117
16914
59057
61722
20901
214077
9516
5374
45715
5714828
47532
683942
914432
33971
64205
1346
20597793
30467
34085
43936684
319122
183280
54410
192790
1347
32529
211280
53418
7819
389464
11424
63978
24508
54146
196147
1147423
19068
2506366
40575
19712
262642
2017814
83368
65109
47836950
224101
27126603
29798
18189
43530
23749
19508643
151959
7376
6021
14170
11492
42010
18184
38218
54956
42799
51012
14045
37313
30078
18942
36885
4177
68115
44719
28504
53446
8522
13774
49121
53838
1998
23931
57447
16024
12537
6859
11974
25406
20611195
21402
21791
43948
17022
9549
5646
72595
199155
166412
6325
8205
169351
12343
19169
19211
195306
2324040
484939
37353
26276416
25816
61990
2219
19692
31516
84029
20238168
9697
50444
15942
8095
11985
8485
22544
19376148
928
30746
256180
27784
13887
16749
20206
118767
1525
880
288316
18952739
478650
9996
25856
13610
19604228
19594028
21531764
10518
557036
33702
3928
208207
44220
20403
195468
237577
47948
21433
11866
276410
39282
43207
47271
324
19172225
336787
26898
187769
28922
265949
217397
46228
60560
3583632
59858
207906
12855
11370
185234
328730
69785
1093073
765459
11631
288140
45286
23056
666
37411
18308
2308
30364
85425
13258
21140
36877
17546
49031
55526
427655
73448
65185
2206608
22326
6237
25401
168006
17895
7412236
33651
53029
30075
75795
17839
29932
276834
42709
46445121
12232
284812
323135
68074
203970
26740
9325
11883
14761
72664
23922
144355
53560
206491
22121709
80393
70674
73697
48803
167079
30059
13974
48361
63742
7044
27178
4251
4848272
21401843
166459
442742
78750
3022392
147575
46083
65861
22018
18934361
18933375
301882
324180
5961
155377
48030
30718
33538
38428
14946
50469
6880483
49557
164491
318381
67397
9428
9602
17599355
4035
51258
9940234
4829
26757
20611356
69795
18426568
3138
19283178
7931
3460
1209545
33804
13530298
271409
234540
200085
27009
17748
44731
47737
673
851
1115155
23807
8530
45609
32706
5224
18081
22196
37354
26787
32901
37654
270673
27441
14004
21347693
59407
1383
36856
67252
32567
286260
19904
3226
11302
19593040
599
16327
15043
772
19600416
13714
425140
23206
33931
87598
13802
18190
5221
195802
22719
63663
18967
244511
6736
18973752
31566384
46764
146237
20205
63425
46336
24236
87851
177938
230456
228613
170722
85762
380781
196020
198041
25011
5232
20913753
2178
23562
53635
1372
7890
77288
956
48317
165252
47719
197112
40114
60996
26768
196347
53332
18857
210845
6621
4693
250046
241281
18290
43116674
47914
198134
162577
10500
228845
50771
170104
370807
51624
584096
48517
1236266
221632
13578
345041
43354034
34059
26471
184393
846336
2173511
354618
1157853
25198
211426
19898
571662
23560
113262
368328
207600
207249
1200
199773
26555
155469
20130936
10204411
2558508
543301
45714
92691
61744
219023
206410
205140
46086
85254
70950
69874
797487
444511
69971
50413
170718
22460
17011
247388
23568537
49033
851640
159266
7067
518999
59122
24232
22350
19605700
45648
6742
33660916
21714
459850
260987
539606
210098
37403
643440
33800
28142
461082
6121
58198
14276
28596
324066
67077
18178
53469
324222
188435
95135
53622
6535
53307
317350
46319
1195294
475779
341772
23538713
354405
14313
74202
364338
2983
37595
2303
12810
8467
175308
68674
37373
82425
58790
580039
14810
863299
63572
64213
167861
938844
608287
5771
1735
2676
3826
561941
2536810
2494531
1754300
15068
7921
11466
240002
439058
27915
22520
188982
13473216
142854
21496179
554299
275509
18539
231145
23340
8429
33051527
37476
63973
150261
2514
706816
312249
170375
3071186
645624
19230414
18214141
1570983
437868
50185
15295535
169208
5254
60261
288264
20979
157626
347105
24284
2065
22614
39669
161507
10737
167289
72650
34095
7593
352169
261925
49824
21051888
201258
16815
587618
18010
22425760
62229
47858
61338
27718
4243
70716
21491716
37780
34460
19894
8262
19349161
52266
19039354
4124
36624
28305
597
20119
74326
352307
66979
49823
7922
52980
8128
17888
46095
15428
1684962
169832
5097395
55909
25441
24295969
3402027
285759
366911
99613
78966
52570
12713
24408
17333
16898
37445
26003
21953
342707
61344
24121
20866
4163
19166474
331219
21342
342044
73572
47864412
911
21601
341861
30535
30498
133260
31665644
31453
5322
47088
18973622
29229
15770
70566
327614
294057
63577
19903
62031
295640
21228
17616
23909629
69442
26919
31438
1137929
30018
31715
29811
46183
30503
7673195
13546
34398
34289
52028
27699
17618
57391
20611504
852
486970
33523
306291
356375
8209
2122
29944
26049
6591
57875
53842
193737
54386
25093
31797
23278520
1625
10287
8286923
19876
19046
37764
9325864
842
83449
10221
37652
209274
2539671
48559
12305
59551
58893
59062
983
24761
18994037
26537
37408
37512
44303
802146
26308
51425
51807646
34197
47096
25862547
21637
57638
31752
42357
59249
192093
38646961
23979
32512
3986
44191
14573
30343
78019
7329
55115
984
23529
33898
61325
22349
57021
20545
43464
27694
888207
78160
52547
266611
42558
2185
159765
28863
56636
23194
49400
17555269
36636
159577
148363
42768
1174
5778
20501
50515
24472
58092
31259
32152
18951335
54929
16217
24406
10374
52230
25978572
10263
3408
44406
58410
193526
24919513
38286
3996
422481
68915
576108
92550
20611385
3705
6546
580279
67377
308274
49968
91983
6097240
17143
63747
4518
28181
26626775
240940
45353
24985
63299
37299
32693
18542
3845
7370562
30072
15895358
15782
12963
48312
4402
40316
30374
99707
50711
21189
13959
56232
17617
113500
12104
18963787
11508
445536
32442
30269
12546
30027
15157915
39736
14236
47548
34244
20162
841
38337
53664
2847
2402376
27644
101883
65677
8637
25278
397986
528704
20341
22718
13873779
3715871
20913302
44700
331643
144936
139098
53234
30085
2861
510352
123516
48422
1937
21291
22479
28329
30511
18660332
23294
1182
18582230
19916559
51825
166017
40379651
7925
67158
13722
28972
205075
44245
14379
5951
27640
594
55602
11319
83393
26860
24509
58991
44736
74844
12950
361897
69852
16307
15930
14458
67765
227696
29823
182000
3736784
74209
51510
159204
175442
64719
13217
1376
80749
45642
11298
6438
30273
1036259
3957
25126
51628
6792879
50820
12562
57404
13208
27687
5641
2480627
26586083
171118
11152
53912
17926
163543
700
14254
11857
3736
80313
20646
157272
33718
185243
62893
8968
47892
43490
24956001
26232
267933
13869
346865
371248
191295
25657
15190098
63031
514072
176426
537218
46889
18819
66958
222651
8262427
25079
15825
16946852
46496
25523
71234
14121
29507
18962267
28766
24326
30853
152692
2905
51879
23619
23639
19084502
19588
3935892
42127
63752
405374
143912
23315
27633
18820
573
17725
220167
3292
18617829
163278
32416
6889
26954
47836
210325
45971
19150105
24546
21615
5783
47910
40630
4526
9277
22780
21438242
38857
27298083
3263
31140
22860
33684
16912
9457
455086
49132
6235
172237
20845
20611456
17541
19008450
215706
103915
15169
45969
29440
16103
34411
62142
51814
30312
9615
357353
49658
10958
26181
8230
3450
74141
30172853
93084
204114
17461
20914042
254938
9506
380138
19054
22385
51108
53951
47898
33130
32742
11181
90050
24530
2023
8193
771
33709
23247
22433
72009
55064
28852
54911
27790
19718837
22948
2085
18995
13792
15614
31741
45995
13088
42120
69147
88295
159244
7558
57872
19559
4667
77819
13445
43311
53711
323128
44112
21001
25175
16869
299641
67379
2073557
437961
18951490
67401
32762
33125
8551
9779
567471
100031
13225
19651298
20455
49733
42548
14790
80777
342334
14410
75358
33825
56333
13433
26977
17897
37400
33175
6288753
24517
42031
27711
7923
33853117
3704228
62131
12395
13554
44307
10511
49609
7701
639
8302
49090
57927
67028
44833
5649
23585
155176
33622
26173
30864
88183
12386
50505
88585
52636
86692
21073209
11227
23248420
305
15777
6073894
870352
46426
58716
13956
209131
77432
16209
69453
606490
26458
8211
14984
165927
28791
49522
23727564
24712184
13926
223149
204310
23306833
6784
13531
951407
1988
231745
12641
4925
166411
7018
46516
149861
650522
418509
25524
25766
13435
10363
37508
11524
4649165
61708
41980
36980
26368
2788558
5643
198843
197191
38431
491986
22667
101460
21664
34484
25164668
248333
735092
2101
21188370
13459
7294
731893
47486
66577
30479
18071
15622
1625048
23707
63087
41244
292011
58708
152827
277952
4816
33557
11983070
52139
233717
82198
162110
36768
180913
504379
146803
8389
11100
49799
32410
42154
14105
19702
21233
37803
30058
356275
39007
316348
143373
57630
52487
66578
1423
30555
25233
18603849
10489
8401973
9531
13483
21120
37335
13436
562951
150116
43551
22209
17337
20556915
230484
102930
8580
51582
28436
172396
49404
15191
6985
2642141
46117
31456
166410
166931
21378368
43373
10073
105070
56217
41562
18852
44463
23000
48910
30684
64384
192485
67963
12674
333250
31600
20796
21476593
43534
1028
4917604
50237
105032
211915
24007
12307
20913864
186495
18950601
12551
9928
193580
11169
52052
53238
189351
42009
2462183
15105978
54444
10152
9096372
8420
215586
173548
17359
10045
44044
12967
42001
152833
6015
56647
19230767
20224
70649
21347643
18878
17362
13257
6437
18985156
166408
1370
156371
16329
716868
139177
54161
291698
22205
95429
15223
23287
25605367
33617
21492554
44692
10076
17972
16028
12804
8233758
80441
13172
38938
3225
173668
7383
9039
33138
81564
1822282
20568
34126
23860776
439365
241269
94111
13700
18298
16005
175143
4001
54938
47643
22413
23368424
30433662
6710
65220
28722
586836
20556859
53974
11529
192196
160832
14388
47118
104641
30875
7575091
12103
62798
11924
29234
344783
24002071
32533
48134
9763
29636499
187886
45856
5615
43143
58055
18821046
55271
31883
176801
97169
168010
217513
16797
25166191
593693
22641
9891
8244
38869
28222
6670
204274
14128
48132
181381
29801
50715
183522
34385
45943
12514
33925
88580
490442
8218
7866009
1115370
560563
17260
6458
11291214
144439
49871
49644
20646971
47401
335098
166409
42978
4715998
43598
19230351
16808
15655
13519
44060
23909513
355254
22393
26756
26168
571106
29174999
48130
44035
76370
31783
62038
5135982
21818
3916
4474
680
41092
54962
52686
17327
25665
44365
140618
44628
63146
28271
65886
311615
200354
22713
22763
177092
185576
164425
1461
2411002
5698
162963
31131
72590
32362
329655
53855
1560
2909127
894938
49720
19338
367402
83319
15155
22625
343246
1942
25971
23048
78471
268683
38902
4462484
18598148
182787
7980471
32387701
25862556
18952975
45249
27885687
37145
29989
24171
32794
211518
20903181
22537
6355
7251
70085
12025
6816
45109
13911
19640
208286
36858805
30543
45660
24742
1058
14880
55387
5739
19916594
3027
3704899
4399
21281
154239
146230
21347678
10918
307469
21291954
47139
179599
50808
37622
55309
4314
148653
2062
1970102
17165
2466773
8303
66556
182080
513402
23603
45831
88891
58145
264799
75286
4393502
18955
306428
13487
18450
392095
156999
180279
30400
21009963
30776
57580
27783
28831284
26202
53288
70842
19224834
9668
12582
989795
340197
23231
37304
9808
31734
48321
59056
43254
3833
26304966
65670
10158
13456
59570
299035
53528
23889
447472
12471
54445
59545
29010
49122
16161443
846196
49001
214876
26428
81326
216260
28189
16421
37342
51971
85012
179553
16861
6310
18879
34273
14975
58800
162773
771093
15361
214903
21468377
53136
213446
27681
1795597
380252
74134
234984
36527
20541773
32893
160361
27585
39374
277315
173493
39127
15626
180046
939579
52713
14021
21245707
224416
13276
22305
105329
62122
2403
18618063
46918
188957
51695
283965
280738
59642
7888
614566
45854
14349
144428
